Lot Area,Garage Area,SalePrice,1Fam,2fmCon,Duplex,Twnhs,TwnhsE
13500,564.0,235000,1,0,0,0,0
13825,300.0,140000,1,0,0,0,0
10200,240.0,108000,1,0,0,0,0
10532,626.0,145000,1,0,0,0,0
8375,627.0,152400,1,0,0,0,0
10200,912.0,144000,1,0,0,0,0
2887,431.0,173000,1,0,0,0,0
10005,505.0,192000,1,0,0,0,0
20270,478.0,245000,1,0,0,0,0
39104,439.0,241500,1,0,0,0,0
53227,529.0,256000,1,0,0,0,0
11512,312.0,177000,1,0,0,0,0
5190,249.0,125600,1,0,0,0,0
10452,495.0,155000,1,0,0,0,0
45600,360.0,240000,1,0,0,0,0
19550,0.0,260000,1,0,0,0,0
21780,396.0,185000,1,0,0,0,0
13728,540.0,235000,1,0,0,0,0
9571,322.0,159900,1,0,0,0,0
9350,0.0,99600,0,0,1,0,0
9360,280.0,134500,1,0,0,0,0
8405,384.0,119000,1,0,0,0,0
7000,0.0,107500,0,1,0,0,0
10880,240.0,125000,0,1,0,0,0
9600,0.0,79000,1,0,0,0,0
9084,200.0,95000,1,0,0,0,0
11839,514.0,262280,1,0,0,0,0
9771,614.0,260000,1,0,0,0,0
9938,534.0,226500,1,0,0,0,0
14171,453.0,225000,1,0,0,0,0
10541,472.0,229000,1,0,0,0,0
10616,484.0,177439,1,0,0,0,0
9345,864.0,248500,1,0,0,0,0
11778,1348.0,475000,1,0,0,0,0
11778,874.0,395039,1,0,0,0,0
11228,678.0,228000,1,0,0,0,0
11454,811.0,225000,1,0,0,0,0
11500,438.0,195000,1,0,0,0,0
12798,603.0,200000,1,0,0,0,0
9750,528.0,155000,1,0,0,0,0
9525,352.0,144000,1,0,0,0,0
9245,672.0,145000,1,0,0,0,0
8696,558.0,226001,1,0,0,0,0
13142,600.0,215700,1,0,0,0,0
8998,532.0,207500,1,0,0,0,0
9179,588.0,193000,1,0,0,0,0
8924,527.0,188000,1,0,0,0,0
9382,577.0,191000,1,0,0,0,0
12803,530.0,221000,1,0,0,0,0
12435,564.0,231500,1,0,0,0,0
12192,626.0,235000,1,0,0,0,0
11250,608.0,223500,1,0,0,0,0
9200,308.0,130250,1,0,0,0,0
8385,328.0,149900,1,0,0,0,0
12250,528.0,158000,1,0,0,0,0
10970,576.0,147000,1,0,0,0,0
9216,576.0,143195,1,0,0,0,0
14330,440.0,163000,1,0,0,0,0
7990,280.0,110000,1,0,0,0,0
7180,352.0,127000,1,0,0,0,0
7200,352.0,124900,1,0,0,0,0
9742,534.0,230000,1,0,0,0,0
9473,577.0,237000,1,0,0,0,0
10316,839.0,235000,1,0,0,0,0
10400,570.0,230500,1,0,0,0,0
9066,660.0,230000,1,0,0,0,0
11404,541.0,222500,1,0,0,0,0
9240,905.0,287000,1,0,0,0,0
9720,725.0,274000,1,0,0,0,0
14860,715.0,300000,1,0,0,0,0
11250,779.0,255900,1,0,0,0,0
8158,543.0,224900,1,0,0,0,0
10905,596.0,240000,1,0,0,0,0
7226,595.0,183000,1,0,0,0,0
11690,560.0,207000,1,0,0,0,0
8750,493.0,210000,1,0,0,0,0
4435,420.0,136500,0,0,0,0,1
4426,420.0,145000,0,0,0,0,1
13125,508.0,208900,1,0,0,0,0
10126,721.0,185000,0,0,1,0,0
9135,532.0,214000,1,0,0,0,0
8450,548.0,208500,1,0,0,0,0
9750,470.0,186500,1,0,0,0,0
8450,484.0,210000,1,0,0,0,0
8320,520.0,185900,1,0,0,0,0
11049,484.0,179900,1,0,0,0,0
11058,814.0,218836,1,0,0,0,0
9627,610.0,193000,1,0,0,0,0
8199,410.0,189000,1,0,0,0,0
4426,420.0,149300,0,0,0,0,1
4426,420.0,141000,0,0,0,0,1
4438,420.0,149000,0,0,0,0,1
4438,420.0,144500,0,0,0,0,1
8777,0.0,85000,1,0,0,0,0
8777,0.0,145900,0,0,1,0,0
9825,264.0,123000,1,0,0,0,0
9937,276.0,147500,1,0,0,0,0
12102,504.0,165000,1,0,0,0,0
6500,480.0,135000,1,0,0,0,0
13907,0.0,108000,1,0,0,0,0
10012,588.0,137500,1,0,0,0,0
6931,397.0,165400,1,0,0,0,0
9638,542.0,147000,1,0,0,0,0
7200,440.0,160500,1,0,0,0,0
7024,451.0,176000,1,0,0,0,0
47007,624.0,284700,1,0,0,0,0
63887,1418.0,160000,1,0,0,0,0
3675,525.0,148000,0,0,0,0,1
6040,0.0,82000,0,0,1,0,0
6012,0.0,82000,0,0,1,0,0
12108,0.0,118000,0,0,1,0,0
6845,0.0,82500,0,0,1,0,0
6931,0.0,91900,0,1,0,0,0
12180,0.0,120000,1,0,0,0,0
8050,0.0,96000,1,0,0,0,0
9520,286.0,99000,1,0,0,0,0
11767,240.0,130500,1,0,0,0,0
8172,548.0,135000,1,0,0,0,0
16466,300.0,135500,1,0,0,0,0
7692,312.0,100000,1,0,0,0,0
5142,205.0,108000,1,0,0,0,0
5604,0.0,98000,1,0,0,0,0
8248,0.0,67000,1,0,0,0,0
5687,0.0,135900,0,1,0,0,0
12155,400.0,140000,1,0,0,0,0
8400,240.0,179500,1,0,0,0,0
8400,576.0,136500,1,0,0,0,0
7290,312.0,168000,1,0,0,0,0
8525,0.0,130000,1,0,0,0,0
9842,621.0,189000,1,0,0,0,0
7804,480.0,161900,0,0,1,0,0
8969,369.0,145000,1,0,0,0,0
11526,672.0,191000,1,0,0,0,0
15576,308.0,177000,1,0,0,0,0
15564,400.0,147500,1,0,0,0,0
6292,160.0,91000,1,0,0,0,0
7609,180.0,231000,1,0,0,0,0
10480,240.0,115000,1,0,0,0,0
9650,599.0,138000,1,0,0,0,0
7200,270.0,149000,1,0,0,0,0
11988,240.0,188700,1,0,0,0,0
11700,240.0,198000,1,0,0,0,0
9260,225.0,110000,1,0,0,0,0
7801,344.0,104000,1,0,0,0,0
9670,786.0,257076,1,0,0,0,0
14100,1014.0,381000,1,0,0,0,0
15660,431.0,311500,1,0,0,0,0
12392,506.0,263400,1,0,0,0,0
26073,484.0,236500,1,0,0,0,0
14778,924.0,224000,1,0,0,0,0
1879,462.0,116500,0,0,0,1,0
1950,452.0,151000,0,0,0,1,0
7000,195.0,126000,1,0,0,0,0
6000,240.0,120000,1,0,0,0,0
3636,0.0,55000,1,0,0,0,0
5890,432.0,120500,1,0,0,0,0
6900,924.0,120500,1,0,0,0,0
8155,0.0,119000,1,0,0,0,0
6000,288.0,126000,1,0,0,0,0
7392,360.0,99500,1,0,0,0,0
9000,356.0,165500,1,0,0,0,0
14584,487.0,13100,1,0,0,0,0
5280,185.0,89000,1,0,0,0,0
8500,250.0,40000,1,0,0,0,0
5150,195.0,80900,1,0,0,0,0
18000,1248.0,81000,1,0,0,0,0
9000,216.0,65000,1,0,0,0,0
5587,482.0,392500,0,0,0,0,1
3843,525.0,294464,0,0,0,0,1
3811,482.0,250000,0,0,0,0,1
3842,482.0,275000,0,0,0,0,1
23730,786.0,300000,1,0,0,0,0
13265,857.0,271000,1,0,0,0,0
11050,816.0,213000,1,0,0,0,0
9880,358.0,171000,1,0,0,0,0
10125,473.0,171500,1,0,0,0,0
10260,484.0,100000,0,0,1,0,0
9990,432.0,228500,1,0,0,0,0
164660,529.0,228950,0,1,0,0,0
4084,512.0,241500,0,0,0,0,1
15498,665.0,287000,1,0,0,0,0
11563,788.0,294000,1,0,0,0,0
9520,800.0,293077,1,0,0,0,0
12852,612.0,264966,1,0,0,0,0
9802,400.0,172500,1,0,0,0,0
9735,400.0,167500,1,0,0,0,0
12018,666.0,218689,1,0,0,0,0
12890,438.0,150000,1,0,0,0,0
12416,616.0,184000,1,0,0,0,0
18265,578.0,180000,1,0,0,0,0
10200,600.0,175000,1,0,0,0,0
11202,467.0,232500,1,0,0,0,0
7915,435.0,195000,1,0,0,0,0
12244,749.0,305000,1,0,0,0,0
11449,520.0,298751,1,0,0,0,0
11447,892.0,370000,1,0,0,0,0
8940,784.0,209200,0,0,1,0,0
7060,784.0,206300,0,0,1,0,0
9278,0.0,146000,1,0,0,0,0
4500,392.0,160500,0,0,0,0,1
14137,850.0,173000,1,0,0,0,0
4224,499.0,124000,0,0,0,0,1
2665,336.0,115000,0,0,0,0,1
2665,336.0,129500,0,0,0,0,1
1974,297.0,105000,0,0,0,1,0
1596,297.0,94900,0,0,0,1,0
17979,257.0,152500,1,0,0,0,0
1477,0.0,98000,0,0,0,1,0
1890,0.0,81000,0,0,0,1,0
21750,520.0,113000,1,0,0,0,0
6490,264.0,128500,1,0,0,0,0
6951,264.0,119500,1,0,0,0,0
6600,264.0,130500,1,0,0,0,0
6600,816.0,138000,1,0,0,0,0
6600,264.0,134500,1,0,0,0,0
12508,423.0,160000,1,0,0,0,0
12395,484.0,137500,1,0,0,0,0
11075,530.0,172000,1,0,0,0,0
56600,288.0,103000,1,0,0,0,0
10667,525.0,167300,1,0,0,0,0
10628,526.0,167000,1,0,0,0,0
13651,516.0,244000,1,0,0,0,0
15865,621.0,268000,1,0,0,0,0
12394,433.0,225000,1,0,0,0,0
10364,373.0,168000,1,0,0,0,0
13869,388.0,177000,1,0,0,0,0
8773,460.0,169000,1,0,0,0,0
8872,390.0,161500,1,0,0,0,0
5330,499.0,251000,0,0,0,0,1
10147,398.0,160000,1,0,0,0,0
8637,451.0,180000,1,0,0,0,0
7875,420.0,178750,1,0,0,0,0
7875,402.0,176000,1,0,0,0,0
7500,482.0,204000,1,0,0,0,0
9556,420.0,160000,1,0,0,0,0
10784,402.0,160000,1,0,0,0,0
9125,392.0,163900,1,0,0,0,0
7655,392.0,168000,1,0,0,0,0
18160,480.0,154204,1,0,0,0,0
3696,461.0,170000,0,0,0,0,1
5062,577.0,207500,0,0,0,0,1
4740,480.0,182000,0,0,0,0,1
5118,484.0,212000,0,0,0,0,1
14157,676.0,377426,1,0,0,0,0
12328,729.0,349265,1,0,0,0,0
51974,1110.0,591587,1,0,0,0,0
41600,828.0,155000,0,1,0,0,0
8035,556.0,319900,0,0,0,0,1
8089,567.0,392000,1,0,0,0,0
14082,724.0,441929,1,0,0,0,0
13870,724.0,455000,1,0,0,0,0
12546,467.0,182900,1,0,0,0,0
10960,480.0,174000,1,0,0,0,0
12090,477.0,178000,1,0,0,0,0
12090,484.0,176000,1,0,0,0,0
12299,663.0,213000,1,0,0,0,0
11339,481.0,192000,1,0,0,0,0
11952,534.0,190000,1,0,0,0,0
12046,551.0,195000,1,0,0,0,0
10395,564.0,148000,1,0,0,0,0
11850,495.0,151500,1,0,0,0,0
11584,550.0,197000,1,0,0,0,0
10400,478.0,192350,1,0,0,0,0
10793,462.0,152000,1,0,0,0,0
13001,944.0,170000,1,0,0,0,0
12243,487.0,175000,1,0,0,0,0
11700,539.0,175000,1,0,0,0,0
12384,550.0,197900,1,0,0,0,0
8991,585.0,174000,1,0,0,0,0
8000,488.0,178900,1,0,0,0,0
10500,288.0,139000,1,0,0,0,0
10530,576.0,143250,1,0,0,0,0
7472,484.0,184000,1,0,0,0,0
9457,576.0,155000,1,0,0,0,0
7920,368.0,133000,1,0,0,0,0
9758,280.0,119500,1,0,0,0,0
8294,480.0,123000,1,0,0,0,0
7340,684.0,110000,1,0,0,0,0
17199,270.0,128000,1,0,0,0,0
9000,528.0,120500,1,0,0,0,0
4058,367.0,133000,0,0,0,0,1
4113,511.0,155000,0,0,0,0,1
10943,522.0,177000,0,0,0,0,1
2205,264.0,113500,0,0,0,1,0
1890,264.0,113000,0,0,0,1,0
2058,264.0,113700,0,0,0,1,0
2016,440.0,106000,0,0,0,0,1
1920,440.0,122500,0,0,0,0,1
4928,440.0,128000,0,0,0,0,1
2308,440.0,155000,0,0,0,0,1
2304,319.0,142500,0,0,0,1,0
7150,360.0,129250,1,0,0,0,0
12469,730.0,356000,1,0,0,0,0
11694,774.0,314813,1,0,0,0,0
12030,818.0,318000,1,0,0,0,0
11825,856.0,322400,1,0,0,0,0
12085,928.0,318000,1,0,0,0,0
14333,938.0,345474,1,0,0,0,0
14450,732.0,415298,1,0,0,0,0
13641,1040.0,492000,1,0,0,0,0
13440,670.0,338931,1,0,0,0,0
15431,878.0,450000,1,0,0,0,0
14154,947.0,280000,1,0,0,0,0
13891,932.0,479069,1,0,0,0,0
14226,895.0,395000,1,0,0,0,0
13693,694.0,380000,1,0,0,0,0
11428,866.0,250000,1,0,0,0,0
14977,908.0,440000,1,0,0,0,0
13654,814.0,418000,1,0,0,0,0
17169,1174.0,500067,1,0,0,0,0
16659,728.0,260116,1,0,0,0,0
9591,852.0,317000,1,0,0,0,0
9709,786.0,319500,1,0,0,0,0
10562,789.0,325624,1,0,0,0,0
13615,843.0,372000,1,0,0,0,0
13069,916.0,342000,1,0,0,0,0
12099,872.0,354000,1,0,0,0,0
14277,818.0,350000,1,0,0,0,0
11999,656.0,285000,1,0,0,0,0
12568,774.0,281500,1,0,0,0,0
9926,878.0,245700,1,0,0,0,0
9254,554.0,232698,1,0,0,0,0
10732,876.0,250000,1,0,0,0,0
7577,460.0,194700,0,0,0,0,1
3901,631.0,204000,0,0,0,1,0
3903,631.0,200000,0,0,0,1,0
6289,460.0,207000,0,0,0,0,1
4590,627.0,209500,0,0,0,1,0
4590,627.0,209500,0,0,0,1,0
6442,484.0,202500,0,0,0,0,1
7841,564.0,280000,0,0,0,0,1
7313,556.0,277500,0,0,0,0,1
7820,617.0,318061,0,0,0,0,1
6240,550.0,221370,0,0,0,0,1
3242,478.0,200000,0,0,0,0,1
15810,572.0,181755,1,0,0,0,0
10237,400.0,176000,1,0,0,0,0
10237,393.0,178900,1,0,0,0,0
13204,454.0,168165,1,0,0,0,0
8857,440.0,171925,1,0,0,0,0
9729,350.0,198444,1,0,0,0,0
12216,388.0,203000,1,0,0,0,0
9018,400.0,179540,1,0,0,0,0
8993,436.0,176485,1,0,0,0,0
8899,396.0,181134,1,0,0,0,0
8499,432.0,156932,1,0,0,0,0
8229,440.0,166000,1,0,0,0,0
7713,400.0,177594,1,0,0,0,0
7697,462.0,173500,1,0,0,0,0
3922,648.0,172500,0,0,0,0,1
3922,648.0,194201,0,0,0,0,1
3621,630.0,226500,0,0,0,0,1
3710,388.0,185485,1,0,0,0,0
14572,630.0,259000,1,0,0,0,0
16219,437.0,188500,1,0,0,0,0
11084,400.0,175000,1,0,0,0,0
11796,434.0,215000,1,0,0,0,0
10936,534.0,206580,1,0,0,0,0
8244,440.0,183500,1,0,0,0,0
11950,400.0,165500,1,0,0,0,0
7875,434.0,211000,1,0,0,0,0
8063,463.0,181000,1,0,0,0,0
8740,435.0,219500,1,0,0,0,0
7917,460.0,175000,1,0,0,0,0
9967,400.0,170000,1,0,0,0,0
7750,400.0,162000,1,0,0,0,0
9487,442.0,187000,1,0,0,0,0
9649,460.0,185000,1,0,0,0,0
15623,813.0,745000,1,0,0,0,0
12191,925.0,384500,1,0,0,0,0
11000,648.0,248000,1,0,0,0,0
11400,804.0,466500,1,0,0,0,0
10557,806.0,410000,1,0,0,0,0
11002,758.0,322500,1,0,0,0,0
10790,600.0,252000,1,0,0,0,0
21535,832.0,755000,1,0,0,0,0
9920,455.0,269790,1,0,0,0,0
11787,834.0,315750,1,0,0,0,0
9950,721.0,290000,1,0,0,0,0
12257,752.0,290000,1,0,0,0,0
12692,546.0,430000,1,0,0,0,0
11762,517.0,263000,1,0,0,0,0
9044,933.0,330000,1,0,0,0,0
9910,605.0,213133,1,0,0,0,0
11830,852.0,260261,1,0,0,0,0
11670,788.0,320000,1,0,0,0,0
15256,754.0,282922,1,0,0,0,0
10612,484.0,215000,1,0,0,0,0
12291,1092.0,419005,1,0,0,0,0
13501,865.0,255000,1,0,0,0,0
9986,895.0,147000,1,0,0,0,0
9965,480.0,235876,1,0,0,0,0
9416,786.0,311872,1,0,0,0,0
9849,954.0,248328,1,0,0,0,0
10000,825.0,227000,1,0,0,0,0
8847,484.0,260000,1,0,0,0,0
9158,474.0,225000,1,0,0,0,0
8251,672.0,249000,1,0,0,0,0
10084,636.0,307000,1,0,0,0,0
9605,574.0,250000,1,0,0,0,0
8778,859.0,221300,1,0,0,0,0
8640,598.0,208900,1,0,0,0,0
9000,575.0,210400,1,0,0,0,0
8640,590.0,255000,1,0,0,0,0
10411,561.0,212109,1,0,0,0,0
9000,1025.0,270000,1,0,0,0,0
9000,550.0,303477,1,0,0,0,0
12217,880.0,310013,1,0,0,0,0
11096,826.0,249700,1,0,0,0,0
10207,578.0,227875,1,0,0,0,0
10440,594.0,261329,1,0,0,0,0
11824,658.0,253000,1,0,0,0,0
10625,744.0,265000,1,0,0,0,0
11143,610.0,340000,1,0,0,0,0
7500,0.0,146000,1,0,0,0,0
7500,0.0,147000,1,0,0,0,0
12450,576.0,149000,1,0,0,0,0
7441,566.0,181000,1,0,0,0,0
8462,471.0,201000,1,0,0,0,0
11613,492.0,191750,1,0,0,0,0
8450,539.0,179000,1,0,0,0,0
16196,514.0,215000,1,0,0,0,0
8012,529.0,179200,0,0,0,0,1
8012,283.0,128000,0,0,0,0,1
9180,504.0,144000,1,0,0,0,0
8400,630.0,144000,0,0,1,0,0
6285,308.0,120750,1,0,0,0,0
8480,624.0,132500,1,0,0,0,0
7420,576.0,132000,1,0,0,0,0
7758,264.0,132500,1,0,0,0,0
6970,544.0,129000,1,0,0,0,0
13673,349.0,143900,1,0,0,0,0
7476,686.0,145000,1,0,0,0,0
9945,572.0,128500,1,0,0,0,0
6173,288.0,125500,1,0,0,0,0
19522,564.0,300000,1,0,0,0,0
17542,518.0,294000,1,0,0,0,0
10751,431.0,129000,1,0,0,0,0
16647,611.0,171000,1,0,0,0,0
12712,542.0,147000,1,0,0,0,0
9572,750.0,302000,1,0,0,0,0
10678,541.0,285000,1,0,0,0,0
4379,540.0,214000,0,0,0,0,1
3523,484.0,166000,0,0,0,0,1
3784,476.0,193800,0,0,0,0,1
4230,466.0,208900,0,0,0,0,1
3606,466.0,194000,0,0,0,0,1
5330,528.0,207500,0,0,0,0,1
4274,569.0,199900,0,0,0,0,1
4251,528.0,164700,0,0,0,0,1
2280,440.0,176500,0,0,0,1,0
3230,440.0,176000,0,0,0,0,1
2117,440.0,168500,0,0,0,0,1
2117,440.0,177000,0,0,0,1,0
2117,440.0,177000,0,0,0,1,0
5105,480.0,148800,0,0,0,0,1
2645,492.0,174000,0,0,0,1,0
7399,576.0,239000,1,0,0,0,0
7321,625.0,204000,1,0,0,0,0
8010,552.0,301000,1,0,0,0,0
8413,1105.0,312500,1,0,0,0,0
9466,478.0,279700,0,0,0,0,1
12000,546.0,255000,1,0,0,0,0
16157,588.0,194000,1,0,0,0,0
10768,528.0,218000,1,0,0,0,0
3840,571.0,213750,0,0,0,0,1
9600,512.0,187000,1,0,0,0,0
9600,460.0,181500,1,0,0,0,0
17778,676.0,373000,1,0,0,0,0
18890,600.0,190000,0,0,1,0,0
7050,650.0,226000,1,0,0,0,0
11700,412.0,143450,1,0,0,0,0
8000,570.0,240050,1,0,0,0,0
8723,480.0,162500,1,0,0,0,0
11700,528.0,164000,1,0,0,0,0
11358,515.0,185000,1,0,0,0,0
9547,472.0,188500,1,0,0,0,0
10530,473.0,255000,1,0,0,0,0
11500,528.0,136905,0,0,1,0,0
10738,484.0,158500,1,0,0,0,0
9600,528.0,175500,1,0,0,0,0
10800,311.0,127000,1,0,0,0,0
8050,308.0,127000,1,0,0,0,0
10355,318.0,143000,1,0,0,0,0
10289,515.0,156000,1,0,0,0,0
9503,484.0,144000,1,0,0,0,0
10624,352.0,119000,0,0,1,0,0
10899,530.0,103000,0,0,1,0,0
12342,286.0,139900,1,0,0,0,0
12772,301.0,151500,1,0,0,0,0
8892,461.0,126500,1,0,0,0,0
10482,264.0,145000,1,0,0,0,0
7535,297.0,120000,1,0,0,0,0
7450,396.0,124000,1,0,0,0,0
8339,294.0,106500,1,0,0,0,0
14357,440.0,140500,1,0,0,0,0
8243,784.0,137500,1,0,0,0,0
8680,312.0,117600,1,0,0,0,0
8800,440.0,163500,1,0,0,0,0
9200,440.0,161000,1,0,0,0,0
9350,309.0,158000,1,0,0,0,0
8800,539.0,224500,1,0,0,0,0
11382,286.0,147000,1,0,0,0,0
22002,510.0,200000,1,0,0,0,0
14585,572.0,181900,1,0,0,0,0
7388,624.0,150750,1,0,0,0,0
9842,462.0,101800,0,0,1,0,0
8280,306.0,124000,1,0,0,0,0
12172,512.0,138500,1,0,0,0,0
5000,0.0,39300,1,0,0,0,0
5000,0.0,64500,1,0,0,0,0
3500,0.0,64000,1,0,0,0,0
5175,308.0,112000,1,0,0,0,0
9500,540.0,165000,1,0,0,0,0
9600,288.0,144000,1,0,0,0,0
11345,400.0,137000,0,0,1,0,0
9492,240.0,105000,1,0,0,0,0
9480,312.0,146500,1,0,0,0,0
8668,792.0,126000,0,0,1,0,0
10050,432.0,175000,1,0,0,0,0
9600,525.0,158500,1,0,0,0,0
10150,275.0,114500,1,0,0,0,0
11344,315.0,144000,1,0,0,0,0
18450,596.0,129000,1,0,0,0,0
8760,315.0,141000,1,0,0,0,0
6860,308.0,131000,1,0,0,0,0
8250,692.0,142100,1,0,0,0,0
8176,308.0,139000,1,0,0,0,0
9750,301.0,157900,1,0,0,0,0
9250,260.0,139400,1,0,0,0,0
11988,336.0,150000,1,0,0,0,0
9100,336.0,120000,1,0,0,0,0
9736,464.0,174850,1,0,0,0,0
9770,308.0,116000,1,0,0,0,0
10152,286.0,135000,1,0,0,0,0
12155,484.0,163500,1,0,0,0,0
12198,310.0,130000,1,0,0,0,0
10050,336.0,129500,1,0,0,0,0
11556,336.0,142000,1,0,0,0,0
8078,484.0,128600,0,0,1,0,0
10950,410.0,125000,1,0,0,0,0
7942,293.0,136000,1,0,0,0,0
8923,240.0,134500,1,0,0,0,0
8540,252.0,127000,1,0,0,0,0
7134,572.0,130000,1,0,0,0,0
7150,352.0,115000,1,0,0,0,0
8400,390.0,116900,1,0,0,0,0
13300,252.0,132000,1,0,0,0,0
9532,280.0,153000,1,0,0,0,0
15783,420.0,112500,1,0,0,0,0
14190,0.0,138000,1,0,0,0,0
9600,576.0,135000,1,0,0,0,0
12099,371.0,156000,1,0,0,0,0
21281,1200.0,301600,1,0,0,0,0
10134,240.0,109000,1,0,0,0,0
5500,0.0,103200,1,0,0,0,0
10284,580.0,128500,1,0,0,0,0
10800,216.0,64500,1,0,0,0,0
10800,0.0,148000,1,0,0,0,0
5400,216.0,86000,1,0,0,0,0
10090,276.0,172000,1,0,0,0,0
8700,240.0,120000,1,0,0,0,0
8300,288.0,128500,1,0,0,0,0
11606,504.0,135000,1,0,0,0,0
8064,576.0,122900,1,0,0,0,0
11664,240.0,119200,1,0,0,0,0
10496,315.0,143000,1,0,0,0,0
7200,276.0,119000,1,0,0,0,0
7200,357.0,102000,1,0,0,0,0
7200,720.0,129000,1,0,0,0,0
7000,254.0,135000,1,0,0,0,0
7500,286.0,152000,1,0,0,0,0
7315,338.0,140000,1,0,0,0,0
7903,324.0,152000,1,0,0,0,0
8000,351.0,156500,1,0,0,0,0
8000,0.0,141000,0,0,1,0,0
7000,300.0,99000,1,0,0,0,0
9760,440.0,187000,1,0,0,0,0
7590,264.0,169500,1,0,0,0,0
6600,294.0,125500,1,0,0,0,0
6760,288.0,130000,1,0,0,0,0
6978,576.0,103000,1,0,0,0,0
9600,360.0,132000,1,0,0,0,0
6000,576.0,127500,1,0,0,0,0
4480,184.0,89500,1,0,0,0,0
7200,672.0,140000,0,0,1,0,0
3153,180.0,99900,1,0,0,0,0
10800,273.0,100000,1,0,0,0,0
7200,379.0,130000,1,0,0,0,0
9000,576.0,135000,1,0,0,0,0
6000,308.0,120000,1,0,0,0,0
5925,672.0,89471,1,0,0,0,0
5925,252.0,85000,1,0,0,0,0
6000,308.0,108500,1,0,0,0,0
9639,342.0,137000,1,0,0,0,0
3880,0.0,110500,1,0,0,0,0
8520,480.0,100000,1,0,0,0,0
10337,816.0,184900,1,0,0,0,0
9863,374.0,145000,1,0,0,0,0
9600,250.0,125000,1,0,0,0,0
4571,480.0,114000,1,0,0,0,0
13600,560.0,90000,0,1,0,0,0
8398,468.0,144100,1,0,0,0,0
9900,205.0,117500,1,0,0,0,0
3600,336.0,124500,1,0,0,0,0
13500,576.0,185000,1,0,0,0,0
7200,506.0,133900,0,1,0,0,0
5400,216.0,152000,1,0,0,0,0
8100,812.0,153500,1,0,0,0,0
10800,704.0,159500,1,0,0,0,0
9439,160.0,87000,1,0,0,0,0
8626,331.0,104500,1,0,0,0,0
11800,384.0,110000,1,0,0,0,0
6854,308.0,136500,1,0,0,0,0
8674,308.0,128250,1,0,0,0,0
8731,495.0,144000,1,0,0,0,0
8737,440.0,210000,1,0,0,0,0
6125,224.0,135000,1,0,0,0,0
6000,217.0,128000,1,0,0,0,0
6000,440.0,131000,1,0,0,0,0
6120,240.0,113000,1,0,0,0,0
6240,528.0,126000,1,0,0,0,0
6240,280.0,132000,1,0,0,0,0
6240,230.0,131750,1,0,0,0,0
6120,379.0,132500,1,0,0,0,0
6120,180.0,137500,1,0,0,0,0
6120,576.0,132000,1,0,0,0,0
6240,560.0,127500,1,0,0,0,0
6180,180.0,102000,1,0,0,0,0
7755,408.0,200000,1,0,0,0,0
13515,520.0,180500,1,0,0,0,0
8850,576.0,165000,1,0,0,0,0
8550,576.0,90000,1,0,0,0,0
8730,384.0,153575,1,0,0,0,0
5700,456.0,140000,1,0,0,0,0
8520,216.0,136000,1,0,0,0,0
5680,240.0,113000,1,0,0,0,0
5680,216.0,117000,1,0,0,0,0
7758,240.0,169500,1,0,0,0,0
7449,280.0,139400,1,0,0,0,0
13200,658.0,202500,1,0,0,0,0
6882,0.0,127000,1,0,0,0,0
9000,544.0,141000,1,0,0,0,0
9780,299.0,212300,1,0,0,0,0
10320,720.0,161000,1,0,0,0,0
4330,436.0,99500,0,1,0,0,0
7200,288.0,101000,1,0,0,0,0
4800,440.0,109900,1,0,0,0,0
12358,660.0,128500,1,0,0,0,0
10120,308.0,122000,0,1,0,0,0
4388,0.0,87000,1,0,0,0,0
10320,264.0,50000,1,0,0,0,0
12888,498.0,219000,1,0,0,0,0
18030,0.0,200500,1,0,0,0,0
8160,240.0,126000,1,0,0,0,0
4484,240.0,108500,0,1,0,0,0
11235,308.0,130000,0,1,0,0,0
11235,572.0,158450,1,0,0,0,0
14299,440.0,115400,1,0,0,0,0
7943,261.0,118500,1,0,0,0,0
14149,528.0,165000,1,0,0,0,0
11677,264.0,123000,1,0,0,0,0
8400,240.0,129000,1,0,0,0,0
7094,384.0,125000,1,0,0,0,0
8978,300.0,108000,1,0,0,0,0
8425,576.0,119900,0,1,0,0,0
8665,264.0,115000,1,0,0,0,0
8398,528.0,134500,1,0,0,0,0
7742,386.0,127000,1,0,0,0,0
8724,450.0,129000,1,0,0,0,0
8197,528.0,143500,1,0,0,0,0
8169,315.0,129000,1,0,0,0,0
14175,323.0,187000,1,0,0,0,0
16779,638.0,158000,1,0,0,0,0
25339,576.0,112000,1,0,0,0,0
6960,224.0,165250,1,0,0,0,0
11375,494.0,150000,1,0,0,0,0
13770,303.0,137000,1,0,0,0,0
9000,460.0,89500,1,0,0,0,0
115149,739.0,302000,1,0,0,0,0
11075,552.0,182000,1,0,0,0,0
10029,521.0,211000,1,0,0,0,0
17541,576.0,216000,1,0,0,0,0
22692,649.0,130000,1,0,0,0,0
17808,336.0,109900,1,0,0,0,0
12671,527.0,255000,1,0,0,0,0
12615,576.0,243000,1,0,0,0,0
10512,332.0,154000,1,0,0,0,0
5400,399.0,118000,1,0,0,0,0
11515,308.0,80000,1,0,0,0,0
7711,0.0,150000,0,0,1,0,0
9098,0.0,86000,1,0,0,0,0
3869,264.0,130000,0,0,0,0,1
9280,256.0,125000,1,0,0,0,0
11100,253.0,136500,1,0,0,0,0
7550,280.0,96000,1,0,0,0,0
9060,252.0,120000,1,0,0,0,0
